Guardium Version,OS/Platform,OS/Platform version,Database/DBaaS,Database/DBaaS version,Network traffic,Local traffic,Encrypted traffic,Shared Memory,Kerberos,Blocking,Redaction,UID Chain,Compression,Query Rewrite,Instance Discovery,Protocol
11,Red Hat,Red Hat 7.5,Oracle RAC,Oracle RAC 12.1,K-TAP,K-TAP,A-TAP (ASO, SSL),,K-TAP,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP,,,Yes,N/A
11,Red Hat,Red Hat 7.4,Oracle RAC,Oracle RAC 12.1,K-TAP,K-TAP,A-TAP (ASO, SSL),,K-TAP,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP,,,Yes,N/A
11,Red Hat,Red Hat 7.3,Oracle RAC,Oracle RAC 12.1,K-TAP,K-TAP,A-TAP (ASO, SSL),,K-TAP,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP,,,Yes,N/A
11,Red Hat,Red Hat 7.2,Oracle RAC,Oracle RAC 12.1,K-TAP,K-TAP,A-TAP (ASO, SSL),,K-TAP,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP,,,Yes,N/A
11,Red Hat,Red Hat 7.1,Oracle RAC,Oracle RAC 12.1,K-TAP,K-TAP,A-TAP (ASO, SSL),,K-TAP,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP,,,Yes,N/A
11,Red Hat,Red Hat 7,Oracle RAC,Oracle RAC 12.1,K-TAP,K-TAP,A-TAP (ASO, SSL),,K-TAP,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP,,,Yes,N/A
11,Red Hat,Red Hat 7.6,Oracle RAC,Oracle RAC 11gR2,K-TAP,K-TAP,A-TAP (ASO, SSL),,K-TAP,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP,,,Yes,N/A
11,Red Hat,Red Hat 7.5,Oracle RAC,Oracle RAC 11gR2,K-TAP,K-TAP,A-TAP (ASO, SSL),,K-TAP,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP,,,Yes,N/A
11,Red Hat,Red Hat 7.4,Oracle RAC,Oracle RAC 11gR2,K-TAP,K-TAP,A-TAP (ASO, SSL),,K-TAP,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP,,,Yes,N/A
11,Red Hat,Red Hat 7.3,Oracle RAC,Oracle RAC 11gR2,K-TAP,K-TAP,A-TAP (ASO, SSL),,K-TAP,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP,,,Yes,N/A
11,Red Hat,Red Hat 7.2,Oracle RAC,Oracle RAC 11gR2,K-TAP,K-TAP,A-TAP (ASO, SSL),,K-TAP,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP,,,Yes,N/A
11,Red Hat,Red Hat 7.1,Oracle RAC,Oracle RAC 11gR2,K-TAP,K-TAP,A-TAP (ASO, SSL),,K-TAP,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP,,,Yes,N/A
11,Red Hat,Red Hat 7,Oracle RAC,Oracle RAC 11gR2,K-TAP,K-TAP,A-TAP (ASO, SSL),,K-TAP,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP,,,Yes,N/A
11,Red Hat,Red Hat 6,Oracle RAC,Oracle RAC 18c,K-TAP,K-TAP,A-TAP (ASO, SSL),,K-TAP,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP,,,Yes,N/A
11,Red Hat,Red Hat 6,Oracle RAC,Oracle RAC 12.2,K-TAP,K-TAP,A-TAP (ASO, SSL),,K-TAP,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP,,,Yes,N/A
11,Red Hat,Red Hat 6,Oracle RAC,Oracle RAC 12.1,K-TAP,K-TAP,A-TAP (ASO, SSL),,K-TAP,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP,,,Yes,N/A
11,Red Hat,Red Hat 6,Oracle RAC,Oracle RAC 11gR2,K-TAP,K-TAP,A-TAP (ASO, SSL),,K-TAP,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP,,,Yes,N/A
11,Red Hat,Red Hat 5,Oracle RAC,Oracle RAC 18c,K-TAP,K-TAP,A-TAP (ASO, SSL),,K-TAP,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP,,,Yes,N/A
11,Red Hat,Red Hat 5,Oracle RAC,Oracle RAC 12.2,K-TAP,K-TAP,A-TAP (ASO, SSL),,K-TAP,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP,,,Yes,N/A
11,Red Hat,Red Hat 5,Oracle RAC,Oracle RAC 12.1,K-TAP,K-TAP,A-TAP (ASO, SSL),,K-TAP,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP,,,Yes,N/A
11,Red Hat,Red Hat 5,Oracle RAC,Oracle RAC 11gR2,K-TAP,K-TAP,A-TAP (ASO, SSL),,K-TAP,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP,,,Yes,N/A
11,Red Hat,Red Hat 4,Oracle RAC,Oracle RAC 18c,K-TAP,K-TAP,A-TAP (ASO, SSL),,K-TAP,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP,,,Yes,N/A
11,Red Hat,Red Hat 4,Oracle RAC,Oracle RAC 12.2,K-TAP,K-TAP,A-TAP (ASO, SSL),,K-TAP,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP,,,Yes,N/A
11,Red Hat,Red Hat 4,Oracle RAC,Oracle RAC 12.1,K-TAP,K-TAP,A-TAP (ASO, SSL),,K-TAP,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP,,,Yes,N/A
11,Red Hat,Red Hat 4,Oracle RAC,Oracle RAC 11gR2,K-TAP,K-TAP,A-TAP (ASO, SSL),,K-TAP,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP,,K-TAP,Yes,N/A
11,Suse,Suse 11 - thirtytwo-bit, sixtyfour-bit,Db2,Db2 11.1,DB2 Exit, K-TAP,,DB2 Exit,DB2 Exit, A-TAP,,DB2 Exit, K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,DB2 Exit, K-TAP,K-TAP,,Yes,N/A
11,Suse,Suse 11 - thirtytwo-bit, sixtyfour-bit,Sybase IQ,Sybase IQ 16,K-TAP,,A-TAP (x86_64 only),A-TAP (Sybase 16.1 does not support DB username),,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP, A-TAP (A-TAP only when configured for real IPs),,,Yes,N/A
11,AIX,AIX 7.1,Sybase IQ,Sybase IQ 16.1,K-TAP,,A-TAP (x86_64 only),A-TAP (Sybase 16.1 does not support DB username),,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP, A-TAP (A-TAP only when configured for real IPs),,,Yes,N/A
11,AIX,AIX 7.2,Sybase IQ,Sybase IQ 16.1,K-TAP,,A-TAP (x86_64 only),A-TAP (Sybase 16.1 does not support DB username),,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP, A-TAP (A-TAP only when configured for real IPs),,,Yes,N/A
11,AIX,AIX 6.1,Sybase IQ,Sybase IQ 16.1,K-TAP,,A-TAP (x86_64 only),A-TAP (Sybase 16.1 does not support DB username),,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP, A-TAP (A-TAP only when configured for real IPs),,,Yes,N/A
11,Red Hat,Red Hat 7.6,MariaDB,MariaDB 10.3,K-TAP,K-TAP,,,,K-TAP,K-TAP,K-TAP,K-TAP,,,N/A
11,Red Hat,Red Hat 7.5,MariaDB,MariaDB 10.3,K-TAP,K-TAP,,,,K-TAP,K-TAP,K-TAP,K-TAP,,,N/A
11,Red Hat,Red Hat 7.4,MariaDB,MariaDB 10.3,K-TAP,K-TAP,,,,K-TAP,K-TAP,K-TAP,K-TAP,,,N/A
11,Red Hat,Red Hat 7.3,MariaDB,MariaDB 10.3,K-TAP,K-TAP,,,,K-TAP,K-TAP,K-TAP,K-TAP,,,N/A
11,Red Hat,Red Hat 7.2,MariaDB,MariaDB 10.3,K-TAP,K-TAP,,,,K-TAP,K-TAP,K-TAP,K-TAP,,,N/A
11,Red Hat,Red Hat 7.1,MariaDB,MariaDB 10.3,K-TAP,K-TAP,,,,K-TAP,K-TAP,K-TAP,K-TAP,,,N/A
11,Red Hat,Red Hat 7,MariaDB,MariaDB 10.3,K-TAP,K-TAP,,,,K-TAP,K-TAP,K-TAP,K-TAP,,,N/A
11,Red Hat,Red Hat 7.6,MariaDB,MariaDB 10.1,K-TAP,K-TAP,,,,K-TAP,K-TAP,K-TAP,K-TAP,,,N/A
11,Red Hat,Red Hat 7.5,MariaDB,MariaDB 10.1,K-TAP,K-TAP,,,,K-TAP,K-TAP,K-TAP,K-TAP,,,N/A
11,Red Hat,Red Hat 7.4,MariaDB,MariaDB 10.1,K-TAP,K-TAP,,,,K-TAP,K-TAP,K-TAP,K-TAP,,,N/A
11,Red Hat,Red Hat 7.3,MariaDB,MariaDB 10.1,K-TAP,K-TAP,,,,K-TAP,K-TAP,K-TAP,K-TAP,,,N/A
11,Red Hat,Red Hat 7.2,MariaDB,MariaDB 10.1,K-TAP,K-TAP,,,,K-TAP,K-TAP,K-TAP,K-TAP,,,N/A
11,Red Hat,Red Hat 7.1,MariaDB,MariaDB 10.1,K-TAP,K-TAP,,,,K-TAP,K-TAP,K-TAP,K-TAP,,,N/A
11,Red Hat,Red Hat 7,MariaDB,MariaDB 10.1,K-TAP,K-TAP,,,,K-TAP,K-TAP,K-TAP,K-TAP,,,N/A
11,Red Hat,Red Hat 7.6,MariaDB,MariaDB 10.1,K-TAP,K-TAP,,,,K-TAP,K-TAP,K-TAP,K-TAP,,,N/A
11,Red Hat,Red Hat 7.5,MariaDB,MariaDB 10.1,K-TAP,K-TAP,,,,K-TAP,K-TAP,K-TAP,K-TAP,,,N/A
11,Red Hat,Red Hat 7.4,MariaDB,MariaDB 10.1,K-TAP,K-TAP,,,,K-TAP,K-TAP,K-TAP,K-TAP,,,N/A
11,Red Hat,Red Hat 7.3,MariaDB,MariaDB 10.1,K-TAP,K-TAP,,,,K-TAP,K-TAP,K-TAP,K-TAP,,,N/A
11,Red Hat,Red Hat 7.2,MariaDB,MariaDB 10.1,K-TAP,K-TAP,,,,K-TAP,K-TAP,K-TAP,K-TAP,,,N/A
11,Red Hat,Red Hat 7.1,MariaDB,MariaDB 10.1,K-TAP,K-TAP,,,,K-TAP,K-TAP,K-TAP,K-TAP,,,N/A
11,Red Hat,Red Hat 7,MariaDB,MariaDB 10.1,K-TAP,K-TAP,,,,K-TAP,K-TAP,K-TAP,K-TAP,,,N/A
11,Red Hat,Red Hat 7.6,MariaDB,MariaDB 5.6,K-TAP,K-TAP,,,,K-TAP,K-TAP,K-TAP,K-TAP,,,N/A
11,Red Hat,Red Hat 7.5,MariaDB,MariaDB 5.6,K-TAP,K-TAP,,,,K-TAP,K-TAP,K-TAP,K-TAP,,,N/A
11,Red Hat,Red Hat 7.4,MariaDB,MariaDB 5.6,K-TAP,K-TAP,,,,K-TAP,K-TAP,K-TAP,K-TAP,,,N/A
11,Red Hat,Red Hat 7.3,MariaDB,MariaDB 5.6,K-TAP,K-TAP,,,,K-TAP,K-TAP,K-TAP,K-TAP,,,N/A
11,Red Hat,Red Hat 7.2,MariaDB,MariaDB 5.6,K-TAP,K-TAP,,,,K-TAP,K-TAP,K-TAP,K-TAP,,,N/A
11,Red Hat,Red Hat 7.1,MariaDB,MariaDB 5.6,K-TAP,K-TAP,,,,K-TAP,K-TAP,K-TAP,K-TAP,,,N/A
11,Red Hat,Red Hat 7,MariaDB,MariaDB 5.6,K-TAP,K-TAP,,,,K-TAP,K-TAP,K-TAP,K-TAP,,,N/A
11,Red Hat,Red Hat 7.6,MariaDB,MariaDB 5.5,K-TAP,K-TAP,,,,K-TAP,K-TAP,K-TAP,K-TAP,,,N/A
11,Red Hat,Red Hat 7.5,MariaDB,MariaDB 5.5,K-TAP,K-TAP,,,,K-TAP,K-TAP,K-TAP,K-TAP,,,N/A
11,Red Hat,Red Hat 7.4,MariaDB,MariaDB 5.5,K-TAP,K-TAP,,,,K-TAP,K-TAP,K-TAP,K-TAP,,,N/A
11,Red Hat,Red Hat 7.3,MariaDB,MariaDB 5.5,K-TAP,K-TAP,,,,K-TAP,K-TAP,K-TAP,K-TAP,,,N/A
11,Red Hat,Red Hat 7.2,MariaDB,MariaDB 5.5,K-TAP,K-TAP,,,,K-TAP,K-TAP,K-TAP,K-TAP,,,N/A
11,Red Hat,Red Hat 7.1,MariaDB,MariaDB 5.5,K-TAP,K-TAP,,,,K-TAP,K-TAP,K-TAP,K-TAP,,,N/A
11,Red Hat,Red Hat 7,MariaDB,MariaDB 5.5,K-TAP,K-TAP,,,,K-TAP,K-TAP,K-TAP,K-TAP,,,N/A
11,Red Hat,Red Hat 6,MariaDB,MariaDB 10.3,K-TAP,K-TAP,,,,K-TAP,K-TAP,K-TAP,K-TAP,,,N/A
11,Red Hat,Red Hat 6,MariaDB,MariaDB 10.1,K-TAP,K-TAP,,,,K-TAP,K-TAP,K-TAP,K-TAP,,,N/A
11,Red Hat,Red Hat 6,MariaDB,MariaDB 10.1,K-TAP,K-TAP,,,,K-TAP,K-TAP,K-TAP,K-TAP,,,N/A
11,Red Hat,Red Hat 6,MariaDB,MariaDB 10.1,K-TAP,K-TAP,,,,K-TAP,K-TAP,K-TAP,K-TAP,,,N/A
11,Red Hat,Red Hat 6,MariaDB,MariaDB 5.6,K-TAP,K-TAP,,,,K-TAP,K-TAP,K-TAP,K-TAP,,,N/A
11,Red Hat,Red Hat 6,MariaDB,MariaDB 5.5,K-TAP,K-TAP,,,,K-TAP,K-TAP,K-TAP,K-TAP,,,N/A
11,Red Hat,Red Hat 5,MariaDB,MariaDB 10.3,K-TAP,K-TAP,,,,K-TAP,K-TAP,K-TAP,K-TAP,,,N/A
11,Red Hat,Red Hat 5,MariaDB,MariaDB 10.1,K-TAP,K-TAP,,,,K-TAP,K-TAP,K-TAP,K-TAP,,,N/A
11,Red Hat,Red Hat 5,MariaDB,MariaDB 10.1,K-TAP,K-TAP,,,,K-TAP,K-TAP,K-TAP,K-TAP,,,N/A
11,Red Hat,Red Hat 5,MariaDB,MariaDB 10.1,K-TAP,K-TAP,,,,K-TAP,K-TAP,K-TAP,K-TAP,,,N/A
11,Red Hat,Red Hat 5,MariaDB,MariaDB 5.6,K-TAP,K-TAP,,,,K-TAP,K-TAP,K-TAP,K-TAP,,,N/A
11,Red Hat,Red Hat 5,MariaDB,MariaDB 5.5,K-TAP,K-TAP,,,,K-TAP,K-TAP,K-TAP,K-TAP,,,N/A
11,Suse,Suse 11 - thirtytwo-bit, sixtyfour-bit,MariaDB,MariaDB 10.3,K-TAP,K-TAP,,,,K-TAP,K-TAP,K-TAP,K-TAP,,,N/A
11,Suse,Suse 11 - thirtytwo-bit, sixtyfour-bit,MariaDB,MariaDB 10.1,K-TAP,K-TAP,,,,K-TAP,K-TAP,K-TAP,K-TAP,,,N/A
11,Suse,Suse 11 - thirtytwo-bit, sixtyfour-bit,MariaDB,MariaDB 10.1,K-TAP,K-TAP,,,,K-TAP,K-TAP,K-TAP,K-TAP,,,N/A
11,Suse,Suse 11 - thirtytwo-bit, sixtyfour-bit,MariaDB,MariaDB 10.1,K-TAP,K-TAP,,,,K-TAP,K-TAP,K-TAP,K-TAP,,,N/A
11,Suse,Suse 11 - thirtytwo-bit, sixtyfour-bit,MariaDB,MariaDB 5.6,K-TAP,K-TAP,,,,K-TAP,K-TAP,K-TAP,K-TAP,,,N/A
11,Suse,Suse 11 - thirtytwo-bit, sixtyfour-bit,MariaDB,MariaDB 5.5,K-TAP,K-TAP,,,,K-TAP,K-TAP,K-TAP,K-TAP,,,N/A
11,Suse,Suse 12 - sixtyfour-bit,MariaDB,MariaDB 10.3,K-TAP,K-TAP,,,,K-TAP,K-TAP,K-TAP,K-TAP,,,N/A
11,Suse,Suse 12 - sixtyfour-bit,MariaDB,MariaDB 10.1,K-TAP,K-TAP,,,,K-TAP,K-TAP,K-TAP,K-TAP,,,N/A
11,Suse,Suse 12 - sixtyfour-bit,MariaDB,MariaDB 10.1,K-TAP,K-TAP,,,,K-TAP,K-TAP,K-TAP,K-TAP,,,N/A
11,Suse,Suse 12 - sixtyfour-bit,MariaDB,MariaDB 10.1,K-TAP,K-TAP,,,,K-TAP,K-TAP,K-TAP,K-TAP,,,N/A
11,Suse,Suse 12 - sixtyfour-bit,MariaDB,MariaDB 5.6,K-TAP,K-TAP,,,,K-TAP,K-TAP,K-TAP,K-TAP,,,N/A
11,Suse,Suse 12 - sixtyfour-bit,MariaDB,MariaDB 5.5,K-TAP,K-TAP,,,,K-TAP,K-TAP,K-TAP,K-TAP,,,N/A
11,Suse,Suse 12 - sixtyfour-bit,Oracle,Oracle 19c,K-TAP,K-TAP,A-TAP (ASO, SSL),,K-TAP,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP,,,Yes,N/A
11,Suse,Suse 12 - sixtyfour-bit,Oracle,Oracle 18c,K-TAP,K-TAP,A-TAP (ASO, SSL),,K-TAP,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP,,,Yes,N/A
11,Suse,Suse 12 - sixtyfour-bit,Oracle,Oracle 12.2,K-TAP,K-TAP,A-TAP (ASO, SSL),,K-TAP,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP,,,Yes,N/A
11,Suse,Suse 12 - sixtyfour-bit,Oracle,Oracle 12.1,K-TAP,K-TAP,A-TAP (ASO, SSL),,K-TAP,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP,,,Yes,N/A
11,Suse,Suse 12 - sixtyfour-bit,Oracle,Oracle 11gR2,K-TAP,K-TAP,A-TAP (ASO, SSL),,K-TAP,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP,,,Yes,N/A
11,Red Hat,Red Hat 7.5,Oracle Exadata,Oracle Exadata 18c,K-TAP,K-TAP,A-TAP (ASO, SSL),,K-TAP,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP,,,Yes,N/A
11,Red Hat,Red Hat 7.4,Oracle Exadata,Oracle Exadata 18c,K-TAP,K-TAP,A-TAP (ASO, SSL),,K-TAP,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP,,,Yes,N/A
11,Red Hat,Red Hat 7.3,Oracle Exadata,Oracle Exadata 18c,K-TAP,K-TAP,A-TAP (ASO, SSL),,K-TAP,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP,,,Yes,N/A
11,Red Hat,Red Hat 7.2,Oracle Exadata,Oracle Exadata 18c,K-TAP,K-TAP,A-TAP (ASO, SSL),,K-TAP,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP,,,Yes,N/A
11,Red Hat,Red Hat 7.6,Oracle,Oracle 19c,K-TAP,K-TAP,A-TAP (ASO, SSL),,K-TAP,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP,,,Yes,N/A
11,Red Hat,Red Hat 7.6,Oracle,Oracle 18c,K-TAP,K-TAP,A-TAP (ASO, SSL),,K-TAP,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP,,,Yes,N/A
11,Red Hat,Red Hat 7.5,Oracle,Oracle 19c,K-TAP,K-TAP,A-TAP (ASO, SSL),,K-TAP,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP,,,Yes,N/A
11,Red Hat,Red Hat 7.5,Oracle,Oracle 18c,K-TAP,K-TAP,A-TAP (ASO, SSL),,K-TAP,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP,,,Yes,N/A
11,Red Hat,Red Hat 7.4,Oracle,Oracle 19c,K-TAP,K-TAP,A-TAP (ASO, SSL),,K-TAP,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP,,,Yes,N/A
11,Red Hat,Red Hat 7.4,Oracle,Oracle 18c,K-TAP,K-TAP,A-TAP (ASO, SSL),,K-TAP,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP,,,Yes,N/A
11,Red Hat,Red Hat 7.3,Oracle,Oracle 19c,K-TAP,K-TAP,A-TAP (ASO, SSL),,K-TAP,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP,,,Yes,N/A
11,Red Hat,Red Hat 7.3,Oracle,Oracle 18c,K-TAP,K-TAP,A-TAP (ASO, SSL),,K-TAP,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP,,,Yes,N/A
11,Red Hat,Red Hat 7.2,Oracle,Oracle 19c,K-TAP,K-TAP,A-TAP (ASO, SSL),,K-TAP,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP,,,Yes,N/A
11,Red Hat,Red Hat 7.2,Oracle,Oracle 18c,K-TAP,K-TAP,A-TAP (ASO, SSL),,K-TAP,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP,,,Yes,N/A
11,Red Hat,Red Hat 7.1,Oracle,Oracle 19c,K-TAP,K-TAP,A-TAP (ASO, SSL),,K-TAP,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP,,,Yes,N/A
11,Red Hat,Red Hat 7.1,Oracle,Oracle 18c,K-TAP,K-TAP,A-TAP (ASO, SSL),,K-TAP,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP,,,Yes,N/A
11,Red Hat,Red Hat 7,Oracle,Oracle 19c,K-TAP,K-TAP,A-TAP (ASO, SSL),,K-TAP,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP,,,Yes,N/A
11,Red Hat,Red Hat 7,Oracle,Oracle 18c,K-TAP,K-TAP,A-TAP (ASO, SSL),,K-TAP,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP,,,Yes,N/A
11,Red Hat,Red Hat 7.6,Oracle,Oracle 12.2,K-TAP,K-TAP,A-TAP (ASO, SSL),,K-TAP,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP,,,Yes,N/A
11,Red Hat,Red Hat 7.5,Oracle,Oracle 12.2,K-TAP,K-TAP,A-TAP (ASO, SSL),,K-TAP,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP,,,Yes,N/A
11,Red Hat,Red Hat 7.4,Oracle,Oracle 12.2,K-TAP,K-TAP,A-TAP (ASO, SSL),,K-TAP,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP,,,Yes,N/A
11,Red Hat,Red Hat 7.3,Oracle,Oracle 12.2,K-TAP,K-TAP,A-TAP (ASO, SSL),,K-TAP,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP,,,Yes,N/A
11,Red Hat,Red Hat 7.2,Oracle,Oracle 12.2,K-TAP,K-TAP,A-TAP (ASO, SSL),,K-TAP,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP,,,Yes,N/A
11,Red Hat,Red Hat 7.1,Oracle,Oracle 12.2,K-TAP,K-TAP,A-TAP (ASO, SSL),,K-TAP,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP,,,Yes,N/A
11,Red Hat,Red Hat 7,Oracle,Oracle 12.2,K-TAP,K-TAP,A-TAP (ASO, SSL),,K-TAP,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP,,,Yes,N/A
11,Red Hat,Red Hat 7.6,Oracle,Oracle 12.1,K-TAP,K-TAP,A-TAP (ASO, SSL),,K-TAP,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP,,,Yes,N/A
11,Red Hat,Red Hat 7.5,Oracle,Oracle 12.1,K-TAP,K-TAP,A-TAP (ASO, SSL),,K-TAP,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP,,,Yes,N/A
11,Red Hat,Red Hat 7.4,Oracle,Oracle 12.1,K-TAP,K-TAP,A-TAP (ASO, SSL),,K-TAP,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP,,,Yes,N/A
11,Red Hat,Red Hat 7.3,Oracle,Oracle 12.1,K-TAP,K-TAP,A-TAP (ASO, SSL),,K-TAP,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP,,,Yes,N/A
11,Red Hat,Red Hat 7.2,Oracle,Oracle 12.1,K-TAP,K-TAP,A-TAP (ASO, SSL),,K-TAP,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP,,,Yes,N/A
11,Red Hat,Red Hat 7.1,Oracle,Oracle 12.1,K-TAP,K-TAP,A-TAP (ASO, SSL),,K-TAP,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP,,,Yes,N/A
11,Red Hat,Red Hat 7,Oracle,Oracle 12.1,K-TAP,K-TAP,A-TAP (ASO, SSL),,K-TAP,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP,,,Yes,N/A
11,Red Hat,Red Hat 7.6,Oracle,Oracle 11gR2,K-TAP,K-TAP,A-TAP (ASO, SSL),,K-TAP,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP,,K-TAP,Yes,N/A
11,Red Hat,Red Hat 7.5,Oracle,Oracle 11gR2,K-TAP,K-TAP,A-TAP (ASO, SSL),,K-TAP,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP,,K-TAP,Yes,N/A
11,Red Hat,Red Hat 7.4,Oracle,Oracle 11gR2,K-TAP,K-TAP,A-TAP (ASO, SSL),,K-TAP,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP,,K-TAP,Yes,N/A
11,Red Hat,Red Hat 7.3,Oracle,Oracle 11gR2,K-TAP,K-TAP,A-TAP (ASO, SSL),,K-TAP,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP,,K-TAP,Yes,N/A
11,Red Hat,Red Hat 7.2,Oracle,Oracle 11gR2,K-TAP,K-TAP,A-TAP (ASO, SSL),,K-TAP,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP,,K-TAP,Yes,N/A
