GuardiumVersion,OSName,OSVersion,DatabaseName,DatabaseVersion,Network traffic,Local traffic,Encrypted traffic,Shared Memory,Kerberos,Blocking,Redaction,UID Chain,Compression,Query Rewrite,Instance Discovery,Protocol,Notes
('11.4'),('Solaris'),('Solaris 10'),('PostgreSQL'),('PostgreSQL EDB 12.7'),K-TAP (9.3 to 9.5),K-TAP(9.3 to 9.5),"A-TAP (9.4, 9.5)",null,null,"K-TAP, A-TAP",K-TAP,"K-TAP, A-TAP (A-TAP only when configured for real IPs)",K-TAP,null,Yes,N/A,PostgreSQL bind variables supported
"('11', '11.1', '11.2', '11.3', '11.4')",('Ubuntu'),"('Ubuntu 14.04', 'Ubuntu 16.04', 'Ubuntu 18.0')",('PostgreSQL'),"('PostgreSQL 10', 'PostgreSQL 11', 'PostgreSQL 12')",K-TAP,K-TAP,null,null,null,K-TAP,K-TAP,K-TAP,K-TAP,null,null,N/A,PostgreSQL bind variables supported
"('11.3', '11.4')",('Debian'),"('Debian 10', 'Debian 9.3', 'Debian 9.4')",('PostgreSQL'),"('PostgreSQL 10', 'PostgreSQL 11', 'PostgreSQL 12', 'PostgreSQL 12.3', 'PostgreSQL 12.7')",K-TAP,K-TAP,null,null,null,K-TAP,K-TAP,K-TAP,K-TAP,null,null,N/A,PostgreSQL bind variables supported
('11.4'),('Ubuntu'),"('Ubuntu 14.04', 'Ubuntu 16.04', 'Ubuntu 18.0', 'Ubuntu 20.04')",('PostgreSQL'),"('PostgreSQL 12.3', 'PostgreSQL 12.7', 'PostgreSQL 13.0', 'PostgreSQL 9.6', 'PostgreSQL EDB 12.7')",K-TAP,K-TAP,null,null,null,K-TAP,K-TAP,K-TAP,K-TAP,null,null,N/A,PostgreSQL bind variables supported
"('11', '11.1', '11.2', '11.3')",('Ubuntu'),"('Ubuntu 14.04', 'Ubuntu 16.04', 'Ubuntu 18.0')",('PostgreSQL'),('PostgreSQL 9.6'),K-TAP,K-TAP,null,null,null,K-TAP,K-TAP,K-TAP,K-TAP,null,null,N/A,PostgreSQL bind variables supported
('11.2'),('Debian'),"('Debian 10', 'Debian 9.3', 'Debian 9.4')",('PostgreSQL'),"('PostgreSQL 10', 'PostgreSQL 11', 'PostgreSQL 12')",K-TAP,K-TAP,null,null,null,K-TAP,K-TAP,K-TAP,K-TAP,null,null,N/A,PostgreSQL bind variables supported
"('11.2', '11.3', '11.4')",('Debian'),"('Debian 10', 'Debian 9.3', 'Debian 9.4')",('PostgreSQL'),('PostgreSQL 9.6'),K-TAP,K-TAP,null,null,null,K-TAP,K-TAP,K-TAP,K-TAP,null,null,N/A,PostgreSQL bind variables supported
('11.3'),('Ubuntu'),"('Ubuntu 14.04', 'Ubuntu 16.04', 'Ubuntu 18.0', 'Ubuntu 20.04')",('PostgreSQL'),"('PostgreSQL 12.3', 'PostgreSQL 12.7')",K-TAP,K-TAP,null,null,null,K-TAP,K-TAP,K-TAP,K-TAP,null,null,N/A,PostgreSQL bind variables supported
"('11.3', '11.4')",('Ubuntu'),('Ubuntu 20.04'),('PostgreSQL'),"('PostgreSQL 10', 'PostgreSQL 11', 'PostgreSQL 12')",K-TAP,K-TAP,null,null,null,K-TAP,K-TAP,K-TAP,K-TAP,null,null,N/A,PostgreSQL bind variables supported
('11.3'),('Ubuntu'),('Ubuntu 20.04'),('PostgreSQL'),"('PostgreSQL 13.0', 'PostgreSQL 9.6', 'PostgreSQL EDB 12.7')",K-TAP,K-TAP,null,null,null,K-TAP,K-TAP,K-TAP,K-TAP,null,null,N/A,PostgreSQL bind variables supported
('11.4'),('Debian'),"('Debian 10', 'Debian 9.3', 'Debian 9.4')",('PostgreSQL'),('PostgreSQL 13.0'),K-TAP,K-TAP,null,null,null,K-TAP,K-TAP,K-TAP,K-TAP,null,null,N/A,PostgreSQL bind variables supported
('11.4'),('Debian'),"('Debian 10', 'Debian 9.3', 'Debian 9.4')",('PostgreSQL'),('PostgreSQL EDB 12.7'),K-TAP,K-TAP,null,null,null,K-TAP,K-TAP,K-TAP,K-TAP,null,null,N/A,PostgreSQL bind variables supported
"('11', '11.1', '11.2', '11.3', '11.4')",('Red Hat'),"('Red Hat 6', 'Red Hat 7', 'Red Hat 7.1', 'Red Hat 7.2', 'Red Hat 7.3', 'Red Hat 7.4', 'Red Hat 7.5', 'Red Hat 7.6', 'Red Hat 7.7', 'Red Hat 7.8', 'Red Hat 7.9')",('PostgreSQL'),"('PostgreSQL 10', 'PostgreSQL 11', 'PostgreSQL 12')",K-TAP,K-TAP,A-TAP,null,null,"K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only)",K-TAP,"K-TAP, A-TAP (A-TAP only when configured for real IPs)",K-TAP,null,Yes,N/A,PostgreSQL bind variables supported;  Little endian and Big endian supported on Power 8 (RHEL 7.x-7.6 PPC64LE)
('11.4'),('Red Hat'),"('Red Hat 6', 'Red Hat 7', 'Red Hat 7.1', 'Red Hat 7.2', 'Red Hat 7.3', 'Red Hat 7.4', 'Red Hat 7.5', 'Red Hat 7.6', 'Red Hat 7.7', 'Red Hat 7.8', 'Red Hat 7.9', 'Red Hat 8')",('PostgreSQL'),"('PostgreSQL 12.3', 'PostgreSQL 12.7', 'PostgreSQL 13.0', 'PostgreSQL 9.6', 'PostgreSQL EDB 12.7')",K-TAP,K-TAP,A-TAP,null,null,"K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only)",K-TAP,"K-TAP, A-TAP (A-TAP only when configured for real IPs)",K-TAP,null,Yes,N/A,PostgreSQL bind variables supported;  Little endian and Big endian supported on Power 8 (RHEL 7.x-7.6 PPC64LE)
"('11', '11.1', '11.2', '11.3')",('Red Hat'),"('Red Hat 5', 'Red Hat 6', 'Red Hat 7', 'Red Hat 7.1', 'Red Hat 7.2', 'Red Hat 7.3', 'Red Hat 7.4', 'Red Hat 7.5', 'Red Hat 7.6', 'Red Hat 7.7', 'Red Hat 7.8', 'Red Hat 7.9')",('PostgreSQL'),('PostgreSQL 9.6'),K-TAP,K-TAP,A-TAP,null,null,"K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only)",K-TAP,"K-TAP, A-TAP (A-TAP only when configured for real IPs)",K-TAP,null,Yes,N/A,PostgreSQL bind variables supported;  Little endian and Big endian supported on Power 8 (RHEL 7.x-7.6 PPC64LE)
('11.3'),('Red Hat'),"('Red Hat 5', 'Red Hat 6', 'Red Hat 7', 'Red Hat 7.1', 'Red Hat 7.2', 'Red Hat 7.3', 'Red Hat 7.4', 'Red Hat 7.5', 'Red Hat 7.6', 'Red Hat 7.7', 'Red Hat 7.8', 'Red Hat 7.9', 'Red Hat 8')",('PostgreSQL'),"('PostgreSQL 12.3', 'PostgreSQL 12.7')",K-TAP,K-TAP,A-TAP,null,null,"K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only)",K-TAP,"K-TAP, A-TAP (A-TAP only when configured for real IPs)",K-TAP,null,Yes,N/A,PostgreSQL bind variables supported;  Little endian and Big endian supported on Power 8 (RHEL 7.x-7.6 PPC64LE)
"('11', '11.1')",('Red Hat'),"('Red Hat 4', 'Red Hat 5')",('PostgreSQL'),"('PostgreSQL 10', 'PostgreSQL 11', 'PostgreSQL 12')",K-TAP,K-TAP,A-TAP,null,null,"K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only)",K-TAP,"K-TAP, A-TAP (A-TAP only when configured for real IPs)",K-TAP,null,Yes,N/A,PostgreSQL bind variables supported;  Little endian and Big endian supported on Power 8 (RHEL 7.x-7.6 PPC64LE)
"('11.2', '11.3', '11.4')",('Red Hat'),('Red Hat 8'),('PostgreSQL'),"('PostgreSQL 10', 'PostgreSQL 11', 'PostgreSQL 12')",K-TAP,K-TAP,A-TAP,null,null,"K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only)",K-TAP,"K-TAP, A-TAP (A-TAP only when configured for real IPs)",K-TAP,null,Yes,N/A,PostgreSQL bind variables supported;  Little endian and Big endian supported on Power 8 (RHEL 7.x-7.6 PPC64LE)
"('11.2', '11.3')",('Red Hat'),('Red Hat 5'),('PostgreSQL'),"('PostgreSQL 10', 'PostgreSQL 11', 'PostgreSQL 12')",K-TAP,K-TAP,A-TAP,null,null,"K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only)",K-TAP,"K-TAP, A-TAP (A-TAP only when configured for real IPs)",K-TAP,null,Yes,N/A,PostgreSQL bind variables supported;  Little endian and Big endian supported on Power 8 (RHEL 7.x-7.6 PPC64LE)
"('11', '11.1')",('Red Hat'),('Red Hat 4'),('PostgreSQL'),('PostgreSQL 9.6'),K-TAP,K-TAP,A-TAP,null,null,"K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only)",K-TAP,"K-TAP, A-TAP (A-TAP only when configured for real IPs)",K-TAP,null,Yes,N/A,PostgreSQL bind variables supported;  Little endian and Big endian supported on Power 8 (RHEL 7.x-7.6 PPC64LE)
"('11.2', '11.3')",('Red Hat'),('Red Hat 8'),('PostgreSQL'),('PostgreSQL 9.6'),K-TAP,K-TAP,A-TAP,null,null,"K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only)",K-TAP,"K-TAP, A-TAP (A-TAP only when configured for real IPs)",K-TAP,null,Yes,N/A,PostgreSQL bind variables supported;  Little endian and Big endian supported on Power 8 (RHEL 7.x-7.6 PPC64LE)
"('11', '11.1', '11.2', '11.3', '11.4')",('Suse'),"('Suse 12 (64 bit)', 'Suse 15 (64 bit)')",('PostgreSQL'),"('PostgreSQL 10', 'PostgreSQL 9.6')",K-TAP,K-TAP,A-TAP,null,null,"K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only)",K-TAP,"K-TAP, A-TAP (A-TAP only when configured for real IPs)",K-TAP,null,Yes,N/A,PostgreSQL bind variables supported; SLES 12 PPC64LE (Little Endian system only)
"('11', '11.1')",('Solaris'),('Solaris 11.4'),('PostgreSQL'),"('PostgreSQL 10', 'PostgreSQL 11', 'PostgreSQL 12')",K-TAP (9.3 to 9.5),K-TAP(9.3 to 9.5),"A-TAP (9.4, 9.5)",null,null,"K-TAP, A-TAP",K-TAP,"K-TAP, A-TAP (A-TAP only when configured for real IPs)",K-TAP,null,Yes,N/A,Requires V11.0 Stap. PostgreSQL bind variables supported
"('11.3', '11.4')",('Solaris'),('Solaris 11.4'),('PostgreSQL'),"('PostgreSQL 12', 'PostgreSQL 12.3', 'PostgreSQL 12.7')",K-TAP (9.3 to 9.5),K-TAP(9.3 to 9.5),"A-TAP (9.4, 9.5)",null,null,"K-TAP, A-TAP",K-TAP,"K-TAP, A-TAP (A-TAP only when configured for real IPs)",K-TAP,null,Yes,N/A,Requires V11.0 Stap. PostgreSQL bind variables supported
"('11', '11.1', '11.2', '11.3', '11.4')",('Solaris'),('Solaris 11.4'),('PostgreSQL'),('PostgreSQL 9.6'),K-TAP (9.3 to 9.5),K-TAP(9.3 to 9.5),"A-TAP (9.4, 9.5)",null,null,"K-TAP, A-TAP",K-TAP,"K-TAP, A-TAP (A-TAP only when configured for real IPs)",K-TAP,null,Yes,N/A,Requires V11.0 Stap. PostgreSQL bind variables supported
"('11.2', '11.3', '11.4')",('Solaris'),('Solaris 11.4'),('PostgreSQL'),('PostgreSQL 10'),K-TAP (9.3 to 9.5),K-TAP(9.3 to 9.5),"A-TAP (9.4, 9.5)",null,null,"K-TAP, A-TAP",K-TAP,"K-TAP, A-TAP (A-TAP only when configured for real IPs)",K-TAP,null,Yes,N/A,Requires V11.0 Stap. PostgreSQL bind variables supported
('11.2'),('Solaris'),('Solaris 11.4'),('PostgreSQL'),('PostgreSQL 12'),K-TAP (9.3 to 9.5),K-TAP(9.3 to 9.5),"A-TAP (9.4, 9.5)",null,null,"K-TAP, A-TAP",K-TAP,"K-TAP, A-TAP (A-TAP only when configured for real IPs)",K-TAP,null,Yes,N/A,Requires V11.0 Stap. PostgreSQL bind variables supported
('11.4'),('Solaris'),('Solaris 11.4'),('PostgreSQL'),('PostgreSQL 13.0'),K-TAP (9.3 to 9.5),K-TAP(9.3 to 9.5),"A-TAP (9.4, 9.5)",null,null,"K-TAP, A-TAP",K-TAP,"K-TAP, A-TAP (A-TAP only when configured for real IPs)",K-TAP,null,Yes,N/A,Requires V11.0 Stap. PostgreSQL bind variables supported
('11.4'),('Solaris'),('Solaris 11.4'),('PostgreSQL'),('PostgreSQL EDB 12.7'),K-TAP (9.3 to 9.5),K-TAP(9.3 to 9.5),"A-TAP (9.4, 9.5)",null,null,"K-TAP, A-TAP",K-TAP,"K-TAP, A-TAP (A-TAP only when configured for real IPs)",K-TAP,null,Yes,N/A,Requires V11.0 Stap. PostgreSQL bind variables supported
"('11', '11.1', '11.2', '11.3', '11.4')",('Solaris'),('Solaris 11.4'),('PostgreSQL'),"('PostgreSQL 9.4', 'PostgreSQL 9.5')",K-TAP (9.3 to 9.5),K-TAP(9.3 to 9.5),"A-TAP (9.4, 9.5)",null,null,"K-TAP, A-TAP",K-TAP,"K-TAP, A-TAP (A-TAP only when configured for real IPs)",K-TAP,null,Yes,N/A,Requires V11.0 Stap. SSL encryption supported; PostgreSQL bind variables supported
"('11', '11.1', '11.2', '11.3', '11.4')",('Solaris'),"('Solaris 11.2', 'Solaris 11.3')",('PostgreSQL'),"('PostgreSQL 9.4', 'PostgreSQL 9.5')",K-TAP (9.3 to 9.5),K-TAP(9.3 to 9.5),"A-TAP (9.4, 9.5)",null,null,"K-TAP, A-TAP",K-TAP,"K-TAP, A-TAP (A-TAP only when configured for real IPs)",K-TAP,null,Yes,N/A,SSL encryption supported; PostgreSQL bind variables supported
"('11', '11.1', '11.2', '11.3', '11.4')",('Solaris'),('Solaris 10'),('PostgreSQL'),"('PostgreSQL 9.4', 'PostgreSQL 9.5')",K-TAP (9.3 to 9.5),K-TAP(9.3 to 9.5),"A-TAP (9.4, 9.5)",null,null,"K-TAP, A-TAP",K-TAP,"K-TAP, A-TAP (A-TAP only when configured for real IPs)",K-TAP,null,Yes,N/A,SSL encryption supported; PostgreSQL bind variables supported
"('11', '11.1')",('Solaris'),('Solaris 11.1'),('PostgreSQL'),"('PostgreSQL 9.4', 'PostgreSQL 9.5')",K-TAP (9.3 to 9.5),K-TAP(9.3 to 9.5),"A-TAP (9.4, 9.5)",null,null,"K-TAP, A-TAP",K-TAP,"K-TAP, A-TAP (A-TAP only when configured for real IPs)",K-TAP,null,Yes,N/A,SSL encryption supported; PostgreSQL bind variables supported
"('11', '11.1', '11.2', '11.3', '11.4')",('Ubuntu'),"('Ubuntu 14.04', 'Ubuntu 16.04', 'Ubuntu 18.0')",('PostgreSQL'),"('PostgreSQL 9.4', 'PostgreSQL 9.5')",K-TAP,K-TAP,null,null,null,K-TAP,K-TAP,K-TAP,K-TAP,null,null,N/A,SSL encryption supported; PostgreSQL bind variables supported
"('11.2', '11.3', '11.4')",('Debian'),"('Debian 10', 'Debian 9.3', 'Debian 9.4')",('PostgreSQL'),"('PostgreSQL 9.4', 'PostgreSQL 9.5')",K-TAP,K-TAP,null,null,null,K-TAP,K-TAP,K-TAP,K-TAP,null,null,N/A,SSL encryption supported; PostgreSQL bind variables supported
"('11.3', '11.4')",('Ubuntu'),('Ubuntu 20.04'),('PostgreSQL'),"('PostgreSQL 9.4', 'PostgreSQL 9.5')",K-TAP,K-TAP,null,null,null,K-TAP,K-TAP,K-TAP,K-TAP,null,null,N/A,SSL encryption supported; PostgreSQL bind variables supported
"('11', '11.1', '11.2', '11.3', '11.4')",('Red Hat'),"('Red Hat 6', 'Red Hat 7', 'Red Hat 7.1', 'Red Hat 7.2', 'Red Hat 7.3', 'Red Hat 7.4', 'Red Hat 7.5', 'Red Hat 7.6', 'Red Hat 7.7', 'Red Hat 7.8', 'Red Hat 7.9')",('PostgreSQL'),"('PostgreSQL 9.4', 'PostgreSQL 9.5')",K-TAP,K-TAP,A-TAP,null,null,"K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only)",K-TAP,"K-TAP, A-TAP (A-TAP only when configured for real IPs)",K-TAP,null,Yes,N/A,SSL encryption supported; PostgreSQL bind variables supported;  Little endian and Big endian supported on Power 8 (RHEL 7.x-7.6 PPC64LE)
"('11', '11.1')",('Red Hat'),"('Red Hat 4', 'Red Hat 5')",('PostgreSQL'),"('PostgreSQL 9.4', 'PostgreSQL 9.5')",K-TAP,K-TAP,A-TAP,null,null,"K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only)",K-TAP,"K-TAP, A-TAP (A-TAP only when configured for real IPs)",K-TAP,null,Yes,N/A,SSL encryption supported; PostgreSQL bind variables supported;  Little endian and Big endian supported on Power 8 (RHEL 7.x-7.6 PPC64LE)
"('11.2', '11.3', '11.4')",('Red Hat'),('Red Hat 8'),('PostgreSQL'),"('PostgreSQL 9.4', 'PostgreSQL 9.5')",K-TAP,K-TAP,A-TAP,null,null,"K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only)",K-TAP,"K-TAP, A-TAP (A-TAP only when configured for real IPs)",K-TAP,null,Yes,N/A,SSL encryption supported; PostgreSQL bind variables supported;  Little endian and Big endian supported on Power 8 (RHEL 7.x-7.6 PPC64LE)
"('11.2', '11.3')",('Red Hat'),('Red Hat 5'),('PostgreSQL'),"('PostgreSQL 9.4', 'PostgreSQL 9.5')",K-TAP,K-TAP,A-TAP,null,null,"K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only)",K-TAP,"K-TAP, A-TAP (A-TAP only when configured for real IPs)",K-TAP,null,Yes,N/A,SSL encryption supported; PostgreSQL bind variables supported;  Little endian and Big endian supported on Power 8 (RHEL 7.x-7.6 PPC64LE)
"('11', '11.1', '11.2', '11.3', '11.4')",('Suse'),"('Suse 11 (32 bit & 64 bit)')",('PostgreSQL'),('PostgreSQL 9.4'),K-TAP,K-TAP,A-TAP,null,null,"K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only)",K-TAP,"K-TAP, A-TAP (A-TAP only when configured for real IPs)",K-TAP,null,Yes,N/A,SSL encryption supported; PostgreSQL bind variables supported; SLES 11 PPC64 (Big Endian system only)
"('11', '11.1', '11.2', '11.3', '11.4')",('Suse'),"('Suse 12 (64 bit)', 'Suse 15 (64 bit)')",('PostgreSQL'),"('PostgreSQL 9.4', 'PostgreSQL 9.5')",K-TAP,K-TAP,A-TAP,null,null,"K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only)",K-TAP,"K-TAP, A-TAP (A-TAP only when configured for real IPs)",K-TAP,null,Yes,N/A,SSL encryption supported; PostgreSQL bind variables supported; SLES 12 PPC64LE (Little Endian system only)
"('11', '11.1', '11.2', '11.3', '11.4')",('Suse'),"('Suse 12 (64 bit)', 'Suse 15 (64 bit)')",('PostgreSQL'),"('PostgreSQL 11', 'PostgreSQL 12')",K-TAP,K-TAP,A-TAP,null,null,"K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only)",K-TAP,"K-TAP, A-TAP (A-TAP only when configured for real IPs)",K-TAP,null,Yes,N/A,SSL encryption supported; PostgreSQL bind variables; SLES 12 PPC64LE (Little Endian system only)
"('11.3', '11.4')",('Suse'),"('Suse 12 (64 bit)', 'Suse 15 (64 bit)')",('PostgreSQL'),"('PostgreSQL 12.3', 'PostgreSQL 12.7')",K-TAP,K-TAP,A-TAP,null,null,"K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only)",K-TAP,"K-TAP, A-TAP (A-TAP only when configured for real IPs)",K-TAP,null,Yes,N/A,SSL encryption supported; PostgreSQL bind variables; SLES 12 PPC64LE (Little Endian system only)
('11.4'),('Suse'),"('Suse 12 (64 bit)', 'Suse 15 (64 bit)')",('PostgreSQL'),"('PostgreSQL 13.0', 'PostgreSQL EDB 12.7')",K-TAP,K-TAP,A-TAP,null,null,"K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only)",K-TAP,"K-TAP, A-TAP (A-TAP only when configured for real IPs)",K-TAP,null,Yes,N/A,SSL encryption supported; PostgreSQL bind variables; SLES 12 PPC64LE (Little Endian system only)
"('11', '11.1', '11.2', '11.3', '11.4')",('Windows Server'),"('Windows Server 2012', 'Windows Server 2012 R2', 'Windows Server 2016', 'Windows Server 2019')",('PostgreSQL'),"('PostgreSQL 10', 'PostgreSQL 11', 'PostgreSQL 12')",S-TAP,S-TAP,null,N/A,null,S-TAP,S-TAP,N/A,N/A,null,null,TCP,Windows does not support encryption for PostgreSQL
"('11', '11.1', '11.2', '11.3', '11.4')",('Windows Server'),"('Windows Server 2012', 'Windows Server 2012 R2', 'Windows Server 2016', 'Windows Server 2019')",('PostgreSQL'),"('PostgreSQL 9.4', 'PostgreSQL 9.5', 'PostgreSQL 9.6')",S-TAP,S-TAP,null,N/A,null,S-TAP,S-TAP,N/A,N/A,null,null,TCP,Windows does not support encryption for PostgreSQL
"('11.3', '11.4')",('Windows Server'),"('Windows Server 2012', 'Windows Server 2012 R2', 'Windows Server 2016', 'Windows Server 2019')",('PostgreSQL'),"('PostgreSQL 12.3', 'PostgreSQL 12.7')",S-TAP,S-TAP,null,N/A,null,S-TAP,S-TAP,N/A,N/A,null,null,TCP,Windows does not support encryption for PostgreSQL
('11.4'),('Windows Server'),"('Windows Server 2012', 'Windows Server 2012 R2', 'Windows Server 2016', 'Windows Server 2019')",('PostgreSQL'),('PostgreSQL 13.0'),S-TAP,S-TAP,null,N/A,null,S-TAP,S-TAP,N/A,N/A,null,null,TCP,Windows does not support encryption for PostgreSQL
('11.4'),('Windows Server'),"('Windows Server 2012', 'Windows Server 2012 R2', 'Windows Server 2016', 'Windows Server 2019')",('PostgreSQL'),('PostgreSQL EDB 12.7'),S-TAP,S-TAP,null,N/A,null,S-TAP,S-TAP,N/A,N/A,null,null,TCP,Windows does not support encryption for PostgreSQL
"('11', '11.1', '11.2', '11.3', '11.4')",('CentOS'),"('CentOS 6x', 'CentOS 7x')",('PostgreSQL'),"('PostgreSQL 10', 'PostgreSQL 11', 'PostgreSQL 12')",K-TAP,K-TAP,A-TAP,null,null,"K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only)",K-TAP,"K-TAP, A-TAP (A-TAP only when configured for real IPs)",K-TAP,null,Yes,N/A,null
"('11', '11.1', '11.2', '11.3', '11.4')",('CentOS'),"('CentOS 6x', 'CentOS 7x')",('PostgreSQL'),"('PostgreSQL 9.4', 'PostgreSQL 9.5', 'PostgreSQL 9.6')",K-TAP,K-TAP,A-TAP,null,null,"K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only)",K-TAP,"K-TAP, A-TAP (A-TAP only when configured for real IPs)",K-TAP,null,Yes,N/A,null
"('11.3', '11.4')",('CentOS'),"('CentOS 6x', 'CentOS 7x')",('PostgreSQL'),"('PostgreSQL 12.3', 'PostgreSQL 12.7')",K-TAP,K-TAP,A-TAP,null,null,"K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only)",K-TAP,"K-TAP, A-TAP (A-TAP only when configured for real IPs)",K-TAP,null,Yes,N/A,null
('11.4'),('CentOS'),"('CentOS 6x', 'CentOS 7x')",('PostgreSQL'),('PostgreSQL 13.0'),K-TAP,K-TAP,A-TAP,null,null,"K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only)",K-TAP,"K-TAP, A-TAP (A-TAP only when configured for real IPs)",K-TAP,null,Yes,N/A,null
('11.4'),('CentOS'),"('CentOS 6x', 'CentOS 7x')",('PostgreSQL'),('PostgreSQL EDB 12.7'),K-TAP,K-TAP,A-TAP,null,null,"K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only)",K-TAP,"K-TAP, A-TAP (A-TAP only when configured for real IPs)",K-TAP,null,Yes,N/A,null
"('11.2', '11.3', '11.4')",('Solaris'),"('Solaris 10', 'Solaris 11.2', 'Solaris 11.3')",('PostgreSQL'),('PostgreSQL 11'),K-TAP,K-TAP,A-TAP,null,null,"K-TAP, A-TAP",K-TAP,"K-TAP, A-TAP (A-TAP only when configured for real IPs)",K-TAP,null,Yes,N/A,PostgreSQL bind variables supported
"('11.2', '11.3', '11.4')",('Solaris'),('Solaris 11.4'),('PostgreSQL'),('PostgreSQL 11'),K-TAP,K-TAP,A-TAP,null,null,"K-TAP, A-TAP",K-TAP,"K-TAP, A-TAP (A-TAP only when configured for real IPs)",K-TAP,null,Yes,N/A,Requires V11.0 Stap. PostgreSQL bind variables supported
('11.4'),('AWS'),('null'),('PostgreSQL'),"('PostgreSQL 10', 'PostgreSQL 11', 'PostgreSQL 12', 'PostgreSQL 12.3', 'PostgreSQL 12.7', 'PostgreSQL 13.0', 'PostgreSQL 9.4', 'PostgreSQL 9.5', 'PostgreSQL 9.6')",UC,null,null,null,null,null,null,null,null,null,null,null,null
('11'),('Red Hat'),('Red Hat 7.6 PPC64LE'),('Sailfish'),('Sailfish 1.0'),null,DB2 Exit,null,null,null,DB2 Exit,null,DB2 Exit,null,null,null,N/A,with V10.5 Stap
('11'),('Red Hat'),('Red Hat 7.6 PPC64LE'),('Sailfish'),('Sailfish 1.0'),null,DB2 Exit,null,null,null,DB2 Exit,null,DB2 Exit,null,null,null,N/A,with V11.0 Stap
"('11', '11.1', '11.2', '11.3', '11.4')",('Red Hat'),"('Red Hat 6', 'Red Hat 7', 'Red Hat 7.1', 'Red Hat 7.2', 'Red Hat 7.3', 'Red Hat 7.4', 'Red Hat 7.5', 'Red Hat 7.6', 'Red Hat 7.7', 'Red Hat 7.8', 'Red Hat 7.9')",('SAP HANA'),"('SAP HANA 1', 'SAP HANA 2', 'SAP HANA 2.0 SPS 03', 'SAP HANA 2.0 SPS 04')",K-TAP,K-TAP,null,null,null,K-TAP,K-TAP,K-TAP,null,null,null,N/A,Little endian and Big endian supported on Power 8 (RHEL 7.x-7.6 PPC64LE)
"('11', '11.1')",('Red Hat'),"('Red Hat 4', 'Red Hat 5')",('SAP HANA'),"('SAP HANA 1', 'SAP HANA 2', 'SAP HANA 2.0 SPS 03', 'SAP HANA 2.0 SPS 04')",K-TAP,K-TAP,null,null,null,K-TAP,K-TAP,K-TAP,null,null,null,N/A,Little endian and Big endian supported on Power 8 (RHEL 7.x-7.6 PPC64LE)
"('11.2', '11.3', '11.4')",('Red Hat'),('Red Hat 8'),('SAP HANA'),"('SAP HANA 1', 'SAP HANA 2', 'SAP HANA 2.0 SPS 03', 'SAP HANA 2.0 SPS 04')",K-TAP,K-TAP,null,null,null,K-TAP,K-TAP,K-TAP,null,null,null,N/A,Little endian and Big endian supported on Power 8 (RHEL 7.x-7.6 PPC64LE)
('11.4'),('Red Hat'),"('Red Hat 6', 'Red Hat 7', 'Red Hat 7.1', 'Red Hat 7.2', 'Red Hat 7.3', 'Red Hat 7.4', 'Red Hat 7.5', 'Red Hat 7.6', 'Red Hat 7.7', 'Red Hat 7.8', 'Red Hat 7.9', 'Red Hat 8')",('SAP HANA'),('SAP HANA 2.0 SPS 05'),K-TAP,K-TAP,null,null,null,K-TAP,K-TAP,K-TAP,null,null,null,N/A,Little endian and Big endian supported on Power 8 (RHEL 7.x-7.6 PPC64LE)
"('11.2', '11.3')",('Red Hat'),('Red Hat 5'),('SAP HANA'),"('SAP HANA 1', 'SAP HANA 2', 'SAP HANA 2.0 SPS 03', 'SAP HANA 2.0 SPS 04')",K-TAP,K-TAP,null,null,null,K-TAP,K-TAP,K-TAP,null,null,null,N/A,Little endian and Big endian supported on Power 8 (RHEL 7.x-7.6 PPC64LE)
"('11', '11.1', '11.2', '11.3', '11.4')",('Suse'),"('Suse 12 (64 bit)', 'Suse 15 (64 bit)')",('SAP HANA'),"('SAP HANA 1', 'SAP HANA 2', 'SAP HANA 2.0 SPS 03', 'SAP HANA 2.0 SPS 04')",K-TAP,K-TAP,null,null,null,K-TAP,K-TAP,K-TAP,null,null,null,N/A,SLES 12 PPC64LE (Little Endian system only)
